scenario,experiment,hazard_train,lang_train,train_1,train_0,hazard_test,lang_test,test_1,test_0,features,train_auc,train_f1,train_f1_macro,test_auc,test_prec,test_top_prec,test_th_prec,test_rec,test_top_rec,test_th_rec,test_f1,test_top_f1,test_th_top_f1,test_prec_macro,test_top_prec_macro,test_th_prec_macro,test_rec_macro,test_top_rec_macro,test_th_rec_macro,test_f1_macro,test_top_f1_macro,test_th_top_f1_macro,test_prec_micro,test_top_prec_micro,test_th_prec_micro,test_rec_micro,test_top_rec_micro,test_th_rec_micro,test_f1_micro,test_top_f1_micro,test_th_top_f1_micro,test_kappa,test_top_kappa,test_th_kappa,test_youden,prec_0,prec_1,rec_0,rec_1,f1_0,f1_1,f1_macro,accuracy,prec_kappa_0,prec_kappa_1,rec_kappa_0,rec_kappa_1,f1_kappa_0,f1_kappa_1,f1_kappa_macro,accuracy_kappa,prec_youden_0,prec_youden_1,rec_youden_0,rec_youden_1,f1_youden_0,f1_youden_1,f1_youden_macro,accuracy_youden,prec_dummy_0,prec_dummy_1,rec_dummy_0,rec_dummy_1,f1_dummy_0,f1_dummy_1,f1_dummy_macro,accuracy_dummy
(a) Monolingual and Mono-Domain,EN_flood,flood,en,5173,5173,flood,en,8272,8272,MUSE+LF,1.0,1.0,1.0,0.9581044314978356,0.8691040397201535,1.0,1.0,0.9310928433268859,1.0,0.0,0.8990311661024863,0.8990311661024863,0.5,0.897452306243831,0.8979122418634295,0.55,0.8954303675048356,0.8979086073500967,0.55,0.8952972052149639,0.8979083742249652,0.55,0.8954303675048356,0.8979086073500967,0.55,0.8954303675048356,0.8979086073500967,0.55,0.8954303675048356,0.8979086073500967,0.55,0.7908607350096712,0.7958172147001934,0.55,0.53,0.9258005727675085,0.8691040397201535,0.8597678916827853,0.9310928433268859,0.8915632443274414,0.8990311661024863,0.8952972052149639,0.8954303675048356,0.8991148296350188,0.8967096540918404,0.8963974854932302,0.8994197292069632,0.8977541013378534,0.8980626471120768,0.8979083742249652,0.8979086073500967,0.9103122278890409,0.8878306878306879,0.8846711798839458,0.9128384912959381,0.8973085647722395,0.9001609346128628,0.8987347496925512,0.898754835589942,0.0,0.5,0.0,1.0,0.0,0.6666666666666666,0.3333333333333333,0.5
(a) Monolingual and Mono-Domain,EN_quake,earthquake,en,5607,5607,earthquake,en,8611,8611,MUSE+LF,1.0,1.0,1.0,0.8937084332842373,0.8316831683168316,0.9845360824742269,0.8500000000000001,0.8096620601556149,1.0,0.0,0.8205248911380486,0.8205248911380486,0.5,0.8231274762276544,0.8231274762276544,0.5,0.8229009406572988,0.8229009406572988,0.5,0.8228698954257578,0.8228698954257578,0.5,0.8229009406572988,0.8229009406572988,0.5,0.8229009406572988,0.8229009406572988,0.5,0.8229009406572988,0.8229009406572988,0.5,0.6458018813145976,0.6458018813145976,0.5,0.51,0.8145717841384772,0.8316831683168316,0.8361398211589827,0.8096620601556149,0.8252148997134671,0.8205248911380486,0.8228698954257578,0.8229009406572988,0.8145717841384772,0.8316831683168316,0.8361398211589827,0.8096620601556149,0.8252148997134671,0.8205248911380486,0.8228698954257578,0.8229009406572988,0.8061291739894552,0.8433111603843311,0.8522819649285798,0.7950296132853327,0.8285633643804685,0.8184589634765975,0.8235111639285331,0.8236557891069562,0.0,0.5,0.0,1.0,0.0,0.6666666666666666,0.3333333333333333,0.5
(a) Monolingual and Mono-Domain,ES_quake,earthquake,es,1411,1411,earthquake,es,2507,2507,MUSE+LF,1.0,1.0,1.0,0.8972967434303217,0.7235067437379576,1.0,1.0,0.8986836856800957,1.0,0.0,0.8016367194449386,0.8121693121693122,0.55,0.7949112666058209,0.8281201919125594,0.7000000000000001,0.7776226565616274,0.819305943358596,0.65,0.774315069502365,0.8181485845827631,0.65,0.7776226565616274,0.819305943358596,0.65,0.7776226565616274,0.819305943358596,0.65,0.7776226565616274,0.8193059433585961,0.65,0.5552453131232549,0.6386118867171919,0.65,0.63,0.8663157894736843,0.7235067437379576,0.6565616274431592,0.8986836856800957,0.7469934195597913,0.8016367194449386,0.774315069502365,0.7776226565616274,0.7753697970416237,0.8799240626483151,0.8990825688073395,0.7395293179098524,0.8326560768378279,0.8036410923276982,0.8181485845827631,0.819305943358596,0.7892844300611291,0.8602776533811016,0.8755484642999601,0.7662544874351815,0.8301815431164902,0.8105485232067511,0.8203650331616206,0.8209014758675708,0.0,0.5,0.0,1.0,0.0,0.6666666666666666,0.3333333333333333,0.5
(a) Monolingual and Mono-Domain,IT_quake,earthquake,it,760,760,earthquake,it,698,698,MUSE+LF,1.0,1.0,1.0,0.8248218405431811,0.5756521739130435,1.0,0.9,0.9484240687679083,1.0,0.0,0.7164502164502164,0.7457404980340762,0.6000000000000001,0.7146553552492046,0.7755174737652835,0.8,0.6246418338108882,0.7464183381088825,0.7000000000000001,0.5806827353437523,0.7421203438395415,0.65,0.6246418338108882,0.7464183381088825,0.7000000000000001,0.6246418338108882,0.7464183381088825,0.7000000000000001,0.6246418338108882,0.7464183381088825,0.7000000000000001,0.24928366762177645,0.49283667621776506,0.7000000000000001,0.68,0.8536585365853658,0.5756521739130435,0.3008595988538682,0.9484240687679083,0.4449152542372881,0.7164502164502164,0.5806827353437523,0.6246418338108882,0.6911111111111111,0.8467741935483871,0.8911174785100286,0.6017191977077364,0.7784730913642053,0.7035175879396985,0.740995339651952,0.7464183381088825,0.718865598027127,0.8034188034188035,0.835243553008596,0.673352435530086,0.7726971504307488,0.7326578332034295,0.7526774918170891,0.754297994269341,0.0,0.5,0.0,1.0,0.0,0.6666666666666666,0.3333333333333333,0.5
(b) Monolingual and Cross-Domain,EN_expl,earthquake_flood,en,25831,25831,explosion,en,4415,4641,MUSE+LF,1.0,1.0,1.0,0.9718065604149144,0.9562841530054644,1.0,0.9500000000000001,0.8323895809739524,1.0,0.0,0.8900460159844997,0.9151425650346474,0.4,0.9071656713617385,0.917526591568967,0.4,0.898095242975664,0.9173873957632535,0.4,0.8989503471438635,0.9174488203839044,0.4,0.8997349823321554,0.9175132508833922,0.4,0.8997349823321554,0.9175132508833922,0.4,0.8997349823321554,0.9175132508833922,0.4,0.798710026384333,0.8348991095020228,0.4,0.39,0.8580471897180126,0.9562841530054644,0.9638009049773756,0.8323895809739524,0.9078546783032272,0.8900460159844997,0.8989503471438635,0.8997349823321554,0.9170951156812339,0.9179580674567,0.9224305106658048,0.9123442808607022,0.9197550757331615,0.9151425650346474,0.9174488203839044,0.9175132508833922,0.9242490204614715,0.9114746750336172,0.9148890325360913,0.9211778029445074,0.9195452084461287,0.9163005519882843,0.9179228802172066,0.9179549469964664,0.5124779151943463,0.0,1.0,0.0,0.6776666423304374,0.0,0.3388333211652187,0.5124779151943463
(b) Monolingual and Cross-Domain,EN_flood,explosion_earthquake,en,17209,17209,flood,en,8272,8272,MUSE+LF,1.0,1.0,1.0,0.9381286719968835,0.8661341079641733,1.0,0.9500000000000001,0.8650870406189555,1.0,0.0,0.8656102576509012,0.8656102576509012,0.5,0.8656920237961412,0.8656920237961412,0.5,0.865691489361702,0.865691489361702,0.5,0.8656914402909575,0.8656914402909575,0.5,0.8656914893617021,0.8656914893617021,0.5,0.8656914893617021,0.8656914893617021,0.5,0.8656914893617021,0.8656914893617021,0.5,0.7313829787234043,0.7313829787234043,0.5,0.52,0.8652499396281091,0.8661341079641733,0.8662959381044487,0.8650870406189555,0.8657726229310136,0.8656102576509012,0.8656914402909575,0.8656914893617021,0.8652499396281091,0.8661341079641733,0.8662959381044487,0.8650870406189555,0.8657726229310136,0.8656102576509012,0.8656914402909575,0.8656914893617021,0.8525655908985372,0.8829760403530895,0.8878143133462283,0.8464700193423598,0.869832997749615,0.8643377360819652,0.8670853669157901,0.867142166344294,0.0,0.5,0.0,1.0,0.0,0.6666666666666666,0.3333333333333333,0.5
(b) Monolingual and Cross-Domain,EN_quake,explosion_flood,en,17860,17860,earthquake,en,8611,8611,MUSE+LF,1.0,1.0,1.0,0.9350592165233719,0.8067068948461766,0.9597902097902098,0.9500000000000001,0.9470444779932644,1.0,0.0,0.8712606837606838,0.8735391400220507,0.55,0.8712994617630292,0.8712994617630292,0.5,0.8600627104865869,0.8667982812681454,0.55,0.858995897718551,0.8664187358598967,0.55,0.8600627104865869,0.8667982812681454,0.55,0.8600627104865869,0.8667982812681454,0.55,0.8600627104865868,0.8667982812681454,0.55,0.7201254209731738,0.7335965625362908,0.55,0.59,0.9358920286798819,0.8067068948461766,0.7730809429799094,0.9470444779932644,0.8467311116764181,0.8712606837606838,0.858995897718551,0.8600627104865869,0.9105680488756012,0.8314618532899569,0.8134943676692602,0.9201021948670305,0.8592983316977428,0.8735391400220507,0.8664187358598967,0.8667982812681454,0.886504937218091,0.851535646967513,0.8445012193705725,0.8918824759029149,0.8649934578327585,0.871242200794101,0.8681178293134297,0.8681918476367437,0.0,0.5,0.0,1.0,0.0,0.6666666666666666,0.3333333333333333,0.5
(b) Monolingual and Cross-Domain,ES_expl,earthquake,es,2091,2091,explosion,es,747,747,MUSE+LF,1.0,1.0,1.0,0.8457005173751678,0.8068181818181818,1.0,0.8,0.6653279785809906,1.0,0.0,0.7292736610418196,0.7703097603740502,0.4,0.7610400704079519,0.7712418300653595,0.25,0.7530120481927711,0.7530120481927711,0.5,0.7510983689824482,0.7510983689824482,0.5,0.7530120481927711,0.7530120481927711,0.5,0.7530120481927711,0.7530120481927711,0.5,0.7530120481927711,0.7530120481927711,0.5,0.5060240963855422,0.5060240963855422,0.5,0.47,0.715261958997722,0.8068181818181818,0.8406961178045516,0.6653279785809906,0.7729230769230769,0.7292736610418196,0.7510983689824482,0.7530120481927711,0.715261958997722,0.8068181818181818,0.8406961178045516,0.6653279785809906,0.7729230769230769,0.7292736610418196,0.7510983689824482,0.7530120481927711,0.7558746736292428,0.7692307692307693,0.7751004016064257,0.749665327978581,0.7653668208856576,0.7593220338983051,0.7623444273919813,0.7623828647925034,0.0,0.5,0.0,1.0,0.0,0.6666666666666666,0.3333333333333333,0.5
(b) Monolingual and Cross-Domain,ES_quake,explosion,es,75,75,earthquake,es,2507,2507,MUSE+LF,1.0,1.0,1.0,0.7980432610787919,0.6231184322635615,1.0,0.8500000000000001,0.8751495811727164,1.0,0.0,0.727936297279363,0.7303065580131936,0.55,0.706736711108338,0.7501996007984032,0.8500000000000001,0.6729158356601516,0.7227762265656162,0.55,0.6589681486396816,0.7225599265240362,0.55,0.6729158356601516,0.7227762265656162,0.55,0.6729158356601516,0.7227762265656162,0.55,0.6729158356601516,0.7227762265656162,0.55,0.3458316713203031,0.4455524531312326,0.55,0.59,0.7903549899531145,0.6231184322635615,0.4706820901475868,0.8751495811727164,0.5900000000000001,0.727936297279363,0.6589681486396816,0.6729158356601516,0.7359526827207435,0.7109935776350585,0.694854407658556,0.7506980454726765,0.7148132950348789,0.7303065580131936,0.7225599265240362,0.7227762265656162,0.6885354539430086,0.7850701402805611,0.8288791384124452,0.6250498603909055,0.7522171945701358,0.6959804574727959,0.7240988260214658,0.7269644994016753,0.0,0.5,0.0,1.0,0.0,0.6666666666666666,0.3333333333333333,0.5
(b) Monolingual and Cross-Domain,IT_flood,earthquake,it,1057,1057,flood,it,1759,1759,MUSE+LF,0.9999999999999999,1.0,1.0,0.8398228747081928,0.6949313121743249,1.0,0.8500000000000001,0.8339965889710063,1.0,0.0,0.7581395348837209,0.7581395348837209,0.5,0.7436987762008795,0.775530002936724,0.65,0.7339397384877772,0.7524161455372371,0.55,0.7312491736326374,0.7521953977821321,0.55,0.7339397384877772,0.752416145537237,0.55,0.7339397384877772,0.752416145537237,0.55,0.7339397384877772,0.7524161455372371,0.55,0.4678794769755543,0.5048322910744741,0.55,0.56,0.7924662402274343,0.6949313121743249,0.6338828880045481,0.8339965889710063,0.704358812381554,0.7581395348837209,0.7312491736326374,0.7339397384877772,0.7381974248927039,0.7684401451027811,0.7822626492325184,0.7225696418419557,0.7595914987579354,0.7447992968063287,0.7521953977821321,0.752416145537237,0.7304928131416838,0.7859872611464969,0.808982376350199,0.7015349630471859,0.7677367143242514,0.7413637729047762,0.7545502436145137,0.7552586696986925,0.0,0.5,0.0,1.0,0.0,0.6666666666666666,0.3333333333333333,0.5
(b) Monolingual and Cross-Domain,IT_quake,flood,it,207,207,earthquake,it,698,698,MUSE+LF,1.0,1.0,1.0,0.8365407508969549,0.6433637284701115,1.0,0.9,0.9097421203438395,1.0,0.0,0.7537091988130563,0.7628294036061026,0.55,0.7446647493206303,0.7782962074441531,0.6000000000000001,0.7027220630372493,0.7550143266475644,0.55,0.6894110583044505,0.7547480351363847,0.55,0.7027220630372493,0.7550143266475645,0.55,0.7027220630372493,0.7550143266475645,0.55,0.7027220630372493,0.7550143266475645,0.55,0.40544412607449853,0.5100286532951289,0.55,0.58,0.8459657701711492,0.6433637284701115,0.49570200573065903,0.9097421203438395,0.6251129177958447,0.7537091988130563,0.6894110583044505,0.7027220630372493,0.7730061349693251,0.739247311827957,0.7220630372492837,0.7879656160458453,0.7466666666666667,0.7628294036061026,0.7547480351363847,0.7550143266475645,0.7327365728900256,0.7964169381107492,0.8209169054441261,0.7005730659025788,0.7743243243243244,0.7454268292682927,0.7598755767963086,0.7607449856733525,0.0,0.5,0.0,1.0,0.0,0.6666666666666666,0.3333333333333333,0.5
(c) Cross-lingual and Mono-Domain,ES_expl,explosion,en,4641,4641,explosion,es,747,747,MUSE+LF,1.0,1.0,1.0,0.8203675926373947,0.7410468319559229,1.0,0.8500000000000001,0.7202141900937081,1.0,0.0,0.7304820095044128,0.7763157894736841,0.4,0.7344557076446281,0.7885931474994848,0.30000000000000004,0.7342704149933066,0.7463186077643909,0.45,0.7342179024419754,0.7431861506496475,0.45,0.7342704149933066,0.7463186077643909,0.45,0.7342704149933066,0.7463186077643909,0.45,0.7342704149933067,0.7463186077643909,0.45,0.46854082998661317,0.4926372155287818,0.45,0.49,0.7278645833333334,0.7410468319559229,0.7483266398929049,0.7202141900937081,0.737953795379538,0.7304820095044128,0.7342179024419754,0.7342704149933066,0.8161512027491409,0.7017543859649122,0.6358768406961178,0.856760374832664,0.7148231753197892,0.7715491259795058,0.7431861506496475,0.7463186077643909,0.7572815533980582,0.7399741267787839,0.7309236947791165,0.7657295850066934,0.7438692098092644,0.7526315789473684,0.7482503943783164,0.7483266398929049,0.0,0.5,0.0,1.0,0.0,0.6666666666666666,0.3333333333333333,0.5
(c) Cross-lingual and Mono-Domain,IT_flood,flood,en,13337,13337,flood,it,1759,1759,MUSE+LF,1.0,1.0,1.0,0.8929284656736525,0.7972027972027972,1.0,0.9,0.8425241614553723,1.0,0.0,0.8192371475953566,0.8338947913967348,0.45,0.8151173720793974,0.8315680456408934,0.4,0.8140989198408186,0.8177942012507107,0.45,0.8139485913518034,0.8160660611059847,0.45,0.8140989198408186,0.8177942012507107,0.45,0.8140989198408186,0.8177942012507107,0.45,0.8140989198408186,0.8177942012507108,0.45,0.6281978396816372,0.6355884025014212,0.45,0.48,0.8330319469559976,0.7972027972027972,0.7856736782262649,0.8425241614553723,0.8086600351082504,0.8192371475953566,0.8139485913518034,0.8140989198408186,0.8942172073342737,0.7661904761904762,0.7208641273450824,0.9147242751563388,0.7982373308152344,0.8338947913967348,0.8160660611059847,0.8177942012507107,0.8565051020408163,0.7866666666666666,0.763501989766913,0.8720864127345083,0.8073339344755035,0.8271771366945267,0.8172555355850151,0.8177942012507107,0.0,0.5,0.0,1.0,0.0,0.6666666666666666,0.3333333333333333,0.5
(c) Cross-lingual and Mono-Domain,ES_quake,earthquake,en,9162,9162,earthquake,es,2507,2507,MUSE+LF,1.0,1.0,1.0,0.8449979467144966,0.6412492965672482,1.0,0.9,0.9090546469884324,1.0,0.0,0.7520211186272892,0.7743279060961757,0.55,0.7425424565028022,0.7814260144432719,0.6000000000000001,0.7002393298763463,0.7622656561627443,0.55,0.6865726969491374,0.7615845177341394,0.55,0.7002393298763462,0.7622656561627443,0.55,0.7002393298763462,0.7622656561627443,0.55,0.7002393298763462,0.7622656561627442,0.55,0.4004786597526925,0.5245313123254887,0.55,0.57,0.8438356164383561,0.6412492965672482,0.49142401276426007,0.9090546469884324,0.6211242752709856,0.7520211186272892,0.6865726969491374,0.7002393298763462,0.7936578829834747,0.736936936936937,0.7088153171120861,0.8157159952134024,0.7488411293721029,0.7743279060961757,0.7615845177341394,0.7622656561627443,0.7647058823529411,0.7776869636289334,0.7830075787794176,0.7590745911447946,0.7737485218762317,0.7682680662091239,0.7710082940426778,0.7710410849621061,0.0,0.5,0.0,1.0,0.0,0.6666666666666666,0.3333333333333333,0.5
